Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
UPHIN45483,FOCUS TIMES,???? ??????,130008,UPHIN/2014/57453,POONAM SINGH,UP,LUCKNOW,D
UPHIN24936,VISHWA VIJETA TIMES,?????? ?????? ???????,74247,UPHIN/1999/01690,VINEETA TOMAR,UP,LUCKNOW,D
UPENG03493,MANI TIMES,??? ??????,101182,UPENG/2009/28625,MANI SHANKER PANDEY,UP,LUCKNOW,D
UPHIN50843,NEXT INDIA TIMES DAILY NEWSPAPER,??????? ?????? ?????? ???? ?????????,156582,UPHIN/2021/84027,NEXT INDIA PRIVATE LIMITED,UP,LUCKNOW,D
UPURD04582,ARSH TIMES,,119828,UPURD/2012/47271,SYED VIQAR MEHDI RIZVI,UP,LUCKNOW,D
UPHIN46582,ANWARUL TIMES,??????? ???????,137214,UPHIN/2015/64659,MOHMAD ANWARUL HAQ,UP,LUCKNOW,D
UPHIN35663,RAHAT TIMES,???? ??????,94922,UPHIN/2007/22365,DR. M.C. SAXENA,UP,LUCKNOW,D
UPBIL04705,VISHWAVANI TIMES,????????? ??????,137609,UPBIL/2015/65054,RAMANAND SHASTRI,UP,LUCKNOW,D
UPBIL04904,THE TIMES OF LEGEND,,142372,UPBIL/2016/69817,NEERAJ KUMAR KANOJIA,UP,LUCKNOW,D
UPHIN19549,DADARI SAMACHAR TIMES,,59784,59784/ 94,DEENA NATH GUPTA,UP,LUCKNOW,D
UPENG03847,BAREILLY TIMES OF INDIA,,145577,UPENG/2015/73022,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
UPHIN43317,PATHSHALA TIMES,,119001,UPHIN/2012/46444,PANKAJ AGNIHOTRI,UP,LUCKNOW,D
UPHIN47965,6AM NEWSTIMES,6 ??? ????? ??????,147856,UPHIN/2017/75301,ANJALI YADAV,UP,LUCKNOW,D
UPHIN32805,UDYAMI RAJDHANI TIMES,,84372,UPHIN/2003/11815,SURESH KRISHAN,UP,LUCKNOW,D
UPHIN45755,TOSS TIMES,??? ??????,133148,UPHIN/2014/60593,OMKAR TIWARI,UP,LUCKNOW,D
UPHIN51025,NAVDOOT TIMES,????? ???????,159558,UPHIN/2023/87003,SANTOSH SHUKLA,UP,LUCKNOW,D
UPHIN50928,SHRIMAD TIMES,,,UR,DEVENDRA SINGH YADAV,UP,LUCKNOW,D
UPHIN50655,GURUTVA TIMES,???????? ??????,159110,UPHIN/2023/86555,GAURAV VERMA,UP,LUCKNOW,D
UPHIN34193,WAHEED BHARAT TIMES,???? ???? ??????,88072,UPHIN/2005/15515,ARIF MUQEEM,UP,LUCKNOW,D
UPHIN32145,SUMAN SARITA TIMES,???? ????? ??????,82848,UPHIN/2003/10291,SMT. ASHA KOL,UP,LUCKNOW,D
UPHIN36766,HUSAINI TIMES,?????? ??????,94035,UPHIN/2007/21478,NAZAR MEHANDI,UP,LUCKNOW,D
UPHIN45328,LOC TIMES,?? ? ?? ??????,133404,UPHIN/2015/60849,DINESH KUMAR MISHRA,UP,LUCKNOW,D
UPHIN45132,DISHA TIMES,???? ??????,128455,UPHIN/2014/55900,SUNITA GUPTA,UP,LUCKNOW,D
UPURD03957,MIRZAPUR TIMES,????????? ??????,96059,UPURD/2008/23502,AJAY SHANKAR,UP,LUCKNOW,D
UPHIN47165,DEEPRAJ TIMES,?????? ??????,138108,UPHIN/2015/65553,KRIPASHANKAR AWASTHI,UP,LUCKNOW,D
UPHIN47597,THE UNITY TIMES,? ?????? ??????,150428,UPHIN/2016/77873,YAMUNA PRASAD PANDEY,UP,LUCKNOW,D
UPHIN47757,WRITERS TIMES,??????? ??????,150962,UPHIN/2019/78407,MUKESH KUMAR SHRIVASTAVA,UP,LUCKNOW,D
UPHIN37235,UNITECH TIMES,??????? ??????,97041,UPHIN/2008/24484,AMIT KUMAR BAJPAI,UP,LUCKNOW,D
UPHIN39726,SHAN TIMES,??? ??????,102841,UPHIN/2009/30284,J.B.S.MASS COMMUNICATION,UP,LUCKNOW,D
UPURD04783,NAZISH TIMES,,124594,UPURD/2013/52039,KAMRAN ASAD,UP,LUCKNOW,D
UPHIN37750,JAN NEWS TIMES,,98862,UPHIN/2008/26305,UMESH SINGH,UP,LUCKNOW,D
UPENG04014,RAJWADA TIMES,??????? ???????,144662,UPENG/2016/72107,B.B.SINGH CHAUHAN,UP,LUCKNOW,D
UPHIN43440,MUDRA TIMES,?????? ??????,133701,UPHIN/2014/61146,M/S V.M.T. MEDIA,UP,LUCKNOW,D
UPHIN43728,JAN UPKAR TIMES,,124055,UPHIN/2013/51500,VINOD KUMAR SHUKLA,UP,LUCKNOW,D
UPHIN44041,PRADESH RAKSHAK TIMES,?????? ????? ??????,122891,UPHIN/2013/50336,LAL BABU GIRI,UP,LUCKNOW,D
UPHIN50997,GREENWAY TIMES,,,,DHARMENDRA ARYA,UP,LUCKNOW,D
UPHIN46352,DILKUSHA TIMES,??????? ??????,137405,UPHIN/2015/64850,SAMEER SINGH,UP,LUCKNOW,D
UPHIN35622,SCHOLAR TIMES,??????? ???????,90851,UPHIN/2006/18294,AJAY BHALLA,UP,LUCKNOW,D
UPHIN45081,NATIONAL DETECTIVE TIMES,????? ????????? ??????,128329,UPHIN/2014/55774,SHIV KUMAR PANDEY,UP,LUCKNOW,D
UPHIN47087,THE CLASSICAL TIMES,? ???????? ??????,140629,UPHIN/2016/68074,SARITA KUSHWAHA,UP,LUCKNOW,D
UPHIN33298,PRADHAN TIMES,,85378,UPHIN/2004/12821,SUBHASH SHARMA,UP,LUCKNOW,D
UPHIN11935,TARUN TIMES,,35463,35463/ 79,YOGESH KUMAR YOGIRAJAN,UP,LUCKNOW,D
UPHIN45802,THE ACHIEVER TIMES,? ????? ??????,133457,UPHIN/2015/60902,VIVEK SRIVASTAVA,UP,LUCKNOW,D
UPHIN45905,SHUBHANJALI TIMES,???????? ???????,132033,UPHIN/2014/59478,ATUL KUMAR MISHRA,UP,LUCKNOW,D
UPHIN41469,DASTAK TIMES,,110349,UPHIN/2010/37792,RAM KUMAR SINGH,UP,LUCKNOW,D
UPHIN44557,PRABHUSATTA TIMES,?????????? ??????,128392,UPHIN/2014/55837,UMESH CHANDRA KHARWAR,UP,LUCKNOW,D
UPENG04157,PRAJATANTRA TIMES,?????????? ?????ž?,142038,UPENG/2016/69483,YOGESH BAJPAI,UP,LUCKNOW,D
UPENG02747,LUCKNOW TIMES OF INDIA,???? ?????? ?? ??????,78510,UPENG/2002/05853,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
UPHIN50488,DIGNITY TIMES,,,,AMRISH SHUKLA,UP,LUCKNOW,D
UPHIN40134,USHA TENDER TIMES,??? ????? ??????,102520,UPHIN/2009/29963,USHA VERMA,UP,LUCKNOW,D
UPHIN46634,DIYA TIMES,???? ??????,136023,UPHIN/2015/63468,RAJENDRA KUMAR YADAV,UP,LUCKNOW,D
UPHIN46688,PRABAL TIMES,????? ??????,136313,UPHIN/2015/63758,KRISHAN KUMAR SRIVASTAVA,UP,LUCKNOW,D
UPHIN38863,SHAURYA TIMES,????? ??????,102512,UPHIN/2009/29955,ARCHANA SHUKLA,UP,LUCKNOW,D
UPHIN35360,SARHAD TIMES,???? ???????,91001,UPHIN/2005/18444,FATIMA SIDDIQUI,UP,LUCKNOW,D
UPHIN42836,ARJIT TIMES,,121374,UPHIN/2012/48819,ABHA SINGH,UP,LUCKNOW,D
UPHIN18957,TULIKA TIMES,,62259,62259/ 94,SUMITRA SRIVASTAVA,UP,LUCKNOW,D
UPENG03442,CALL OF TIMES,??? ?? ??????,101151,UPENG/2009/28594,SYED AKHTARUL MULK,UP,LUCKNOW,D
UPENG03845,AGRA TIMES,???? ??????,135952,UPENG/2015/63397,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
UPENG03849,MEERUT TIMES OF INDIA,???? ?????? ?? ??????,134897,UPENG/2015/62342,"BENNETT, COLEMAN & CO.LTD",UP,LUCKNOW,D
UPHIN51558,RASHTRIYA LOKMAT TIMES,????????? ????? ??????,160397,UPHIN/2022/87842,MOHAMMAD IQBAL,UP,LUCKNOW,D
UPHIN50492,RUDRA TIMES,,,,SNEH LATA,UP,LUCKNOW,D
UPHIN49240,GOVARDHAN TIMES,??????? ??????,153652,UPHIN/2021/81097,MANOJ KUMAR DUBEY,UP,LUCKNOW,D
UPHIN49588,PRAKHAR MIMANSA TIMES,,156856,UPHIN/2021/84301,JAGESHWARI DWIVEDI,UP,LUCKNOW,D
UPHIN50242,SHIZA TIMES,???? ??????,155952,UPHIN/2022/83397,ASIFA,UP,LUCKNOW,D
UPURD05478,QISMAT TIMES,?????? ??????,156180,UPURD/2022/83625,SANTOSH SHUKLA,UP,LUCKNOW,D
UPHIN50524,SAJJAD TIMES,?????? ??????,155608,UPHIN/2022/83053,JAMAL MIRZA,UP,LUCKNOW,D
UPHIN49528,SUNO TIMES,???? ??????,158353,UPHIN/2021/85798,VIJAY SEN YADAV,UP,LUCKNOW,DE
UPENG03689,ARABIAN TIMES,??????? ???????,144725,UPENG/2016/72170,MOHAMMAD TARIQUE SALEEM,UP,LUCKNOW,F
UPHIN18121,NEW GLEYAR TIMES,???? ?????? ??????,58373,58373/ 93,HIMANSU BHATNAGAR,UP,LUCKNOW,F
UPBIL03377,MIRACLE TIMES,??????? ??????,93588,UPBIL/2007/21031,MOHD. JAFAR KHAN,UP,LUCKNOW,F
UPHIN38855,MINORITY TIMES,????????? ??????,101139,UPHIN/2009/28582,ABDUL HALIM,UP,LUCKNOW,F
UPBIL04835,NEWS TIMES POST,,,UR,SAURABH MISHRA,UP,LUCKNOW,F
UPHIN20325,DHANGAURAV TIMES,,62586,62586/ 95,VIJAY KUMAR DIXIT,UP,LUCKNOW,F
UPHIN30606,SANGHMITRA TIMES,,80532,UPHIN/2002/07975,SUJIT KUMAR SINGH,UP,LUCKNOW,F
UPHIN33080,AVIRAL TIMES,,86408,UPHIN/2004/13851,VINOD TANDAN,UP,LUCKNOW,F
UPHIN51291,RASHTRIYA LOKSATTA TIMES,,,UR,MOHAMMAD IQBAL,UP,LUCKNOW,F
UPHIN31222,VIKENDRIT SATTA TIMES,,80823,UPHIN/2002/08266,SUNIL SINGH,UP,LUCKNOW,F
UPHIN50280,INGITA TIMES,?????? ??????,156746,UPHIN/2023/84191,RAJESH KUMAR GUPTA,UP,LUCKNOW,F
UPHIN17736,MAA SHAKTI ARCHANA TIMES,,57554,57554/ 93,KEDAR NATH,UP,LUCKNOW,F
UPHIN17989,SWATANTRA SANKALP TIMES,???????? ?????? ??????,63877,63877/ 93,NIDHI SRIVASTAVA,UP,LUCKNOW,F
UPHIN21227,RASHTRIYA EKIKARAN TIMES,,68479,68479/ 97,LEELAWATI PAL,UP,LUCKNOW,F
UPHIN36229,INDIA CITYZEN TIMES,?????? ?????? ??????,96649,UPHIN/2008/24092,MOHD. WASEEM,UP,LUCKNOW,F
UPHIN25507,SUYASH AANAND TIMES,,70764,70764/ 99,RAMANAND SHASTRI,UP,LUCKNOW,F
UPBIL02017,NISHPAKSH RAJDHANI TIMES,,59701,59701/ 94,YASIR BARNI,UP,LUCKNOW,F
UPURD03866,LABOUR LARI TIMES,???? ???? ??????,95367,UPURD/2007/22810,ASANGATHIT MAZDOOR,UP,LUCKNOW,F
UPHIN44676,KUSHAGRA TIMES,??????? ??????,131993,UPHIN/2014/59438,SHRAD NIGAM,UP,LUCKNOW,F
UPHIN38701,MAYA SAMACHAR TIMES BUREAU,,64265,64265/ 94,K.R. VINOD,UP,LUCKNOW,F
UPHIN24518,SURYANCHAL TIMES,,66979,66979/ 97,AJAY DIXIT,UP,LUCKNOW,F
UPHIN41221,UDBHAV TIMES,???? ??????,106978,UPHIN/2010/34421,ANAMIKA MISHRA,UP,LUCKNOW,F
UPHIN20654,MA SHAKTI VINDHYA TIMES,,63514,63514/ 95,SARASWATI VERMA,UP,LUCKNOW,F
UPHIN15183,RASHTRIYA ANUPAM TIMES,,56680,56680/ 92,JAMIL AHMAD,UP,LUCKNOW,F
UPHIN50769,VIKENDRIT TIMES,???????????? ???????,160744,UPHIN/2023/88189,SUNIL SINGH,UP,LUCKNOW,F
UPHIN31798,NANDMAHAR TIMES,,82687,UPHIN/2003/10130,UPENDRA VERMA,UP,LUCKNOW,F
UPHIN40220,DIVAM TIMES,???? ??????,102839,UPHIN/2009/30282,MAMTA SINGH,UP,LUCKNOW,F
UPHIN32123,NEW ERA TIMES,,86021,UPHIN/2004/13464,SARVJEET SINGH CHAUHAN,UP,LUCKNOW,F
UPHIN30276,ODIYAN TIMES,,79063,UPHIN/2002/06506,SAVITRI DEVI,UP,LUCKNOW,F
UPHIN44130,KUSUM TIMES,,126014,UPHIN/2013/53459,ANIL KUMAR SINGH,UP,LUCKNOW,M
UPHIN43622,JANODAYA TIMES,????? ??????,132113,UPHIN/2014/59558,R.D. BAJPAI,UP,LUCKNOW,M
UPHIN32619,GRAMIN HARYALI TIMES,,83439,UPHIN/2003/10882,PYARE LAL,UP,LUCKNOW,M
UPENG01250,TRUEMAN'S TIMES,,19205,19205/ 69,MANOHAR SINGH ARORA,UP,LUCKNOW,M
UPENG00710,LIFE AND TIMES,,40252,40252/ 83,ARVIND SINGH BISHT,UP,LUCKNOW,M
UPHIN42588,THE HARMAT TIMES,,126662,UPHIN/2013/54107,AJAY KHANNA,UP,LUCKNOW,M
UPHIN47852,MANASVI TIMES,???????? ???????,143095,UPHIN/2016/70540,SHALINI SINGH,UP,LUCKNOW,M
UPHIN43106,ARSHAN TIMES,????? ??????,120313,UPHIN/2012/47756,SYED AKHTAR ALI NAQVI,UP,LUCKNOW,M
UPHIN50919,RISHI TIMES,,,UR,KIRAN BHARTI,UP,LUCKNOW,M
UPHIN50462,RAM MURTI TIMES,??? ?????? ??????,156570,UPHIN/2022/84015,RAJU KUMAR YADAV,UP,LUCKNOW,M
UPHIN50379,SAHAJ TIMES,??? ??????,156552,UPHIN/2022/83997,ASHUTOSH MISHRA,UP,LUCKNOW,M
UPHIN51432,SAJAG PRABHAT TIMES,,,,VINEET RAJAN SRIVASTAVA,UP,LUCKNOW,M
UPHIN22357,BAHUJAN YOUTH TIMES,,66501,66501/ 97,ANURADHA,UP,LUCKNOW,M
UPENG00077,ALL INDIA TAX LAW TIMES,,33026,33026/ 78,H.R. PUBLICATIONS,UP,LUCKNOW,M
UPHIN45786,BUSINESS TIMES,?????? ??????,131527,UPHIN/2014/58972,MAYANK DUBEY,UP,LUCKNOW,M
UPHIN43784,ANTRIKSH TIMES,,124381,UPHIN/2013/51826,RAJESHWARI RANA,UP,LUCKNOW,M
UPHIN26897,NCC RAJYA KARAMCHARI TIMES,,43161,43161/ 84,"UP NCC CLAN III STATE EMPLOYEES UNION, LUCKNOW",UP,LUCKNOW,M
UPHIN30815,FAMOUS TIMES,,80480,UPHIN/2002/07923,MANOJ CHANDANI,UP,LUCKNOW,M
UPHIN34425,BHARATIYA SUBHASH TIMES,,88596,UPHIN/2005/16039,ARVIND PRATAP SINGH,UP,LUCKNOW,M
UPHIN51066,GAON JAWAR TIMES,,,,JITENDRA KUMAR SINGH,UP,LUCKNOW,M
UPHIN21876,VENUS SAMACHAR TIMES,???? ?????? ??????,69889,69889/ 96,INDRESH KUMAR SHUKLA,UP,LUCKNOW,M
UPHIN51235,SRISHTI NIRMAN TIMES,,,UR,MANNU GUPTA,UP,LUCKNOW,M
UPHIN50661,SAMLOK TIMES,????? ??????,158026,UPHIN/2023/85471,RITIKA TIWARI,UP,LUCKNOW,M
UPHIN51401,KAKORI TIMES,,,,DHARMENDRA KUMAR,UP,LUCKNOW,M
UPHIN50917,YUG JAGRAN TIMES,,,,MOHAN KUMAR BHARATYA,UP,LUCKNOW,M
UPHIN51580,NIRBHIK TIMES,,,UR,DEEPAK AWASTHI,UP,LUCKNOW,M
UPBIL04092,TRIMURTI TIMES,,118651,UPBIL/2012/46094,ANKUR TIWARI,UP,LUCKNOW,M
UPENG03330,DOCLAND TIMES,,119594,UPENG/2008/47037,DOCLAND SERVICES LIMITED,UP,LUCKNOW,M
UPHIN20926,PUJYA SIDHARTH TIMES,,63473,63473/ 95,NIRBHAY KUMAR,UP,LUCKNOW,M
UPHIN46279,ANANT TIMES NEWS,????? ?????? ?????,134346,UPHIN/2014/61791,SHIV KRIPAL MISHRA,UP,LUCKNOW,M
UPENG00725,LAWYERS LAW TIMES,,36306,36306/ 80,S.R. SIKKA,UP,LUCKNOW,M
UPHIN39914,PENWORK TIMES,??????? ??????,102687,UPHIN/2009/30130,RAJ KUMAR MANGAL,UP,LUCKNOW,M
UPHIN37766,RAGHUVANSHI TIMES,??????? ???????,98064,UPHIN/2008/25507,SATISH RAGHUVANSHI,UP,LUCKNOW,M
UPHIN31585,TALK OF TIMES,,80444,UPHIN/2002/07887,SATYA KUMAR DARBARI,UP,LUCKNOW,M
UPENG04474,THE LEGACY TIMES,,157123,UPENG/2023/84568,MOHAMMAD ZAHID AKHTAR,UP,LUCKNOW,M
UPHIN49396,TIMES OF JOURNALIST,?????? ?? ?????????,153961,UPHIN/2021/81406,ATIQUR RAHMAN SIDDIQUE,UP,LUCKNOW,M
UPHIN48712,HITECH TIMES,,,,HITECH NEWS PRIVATE LIMITED,UP,LUCKNOW,M
UPHIN33592,GENTLEMAN TIMES,,87361,UPHIN/2005/14804,RAKESH KUMAR,UP,LUCKNOW,M
UPHIN29317,UPTODATE TIMES,,77960,UPHIN/2001/05403,KAMAL KANT SINHA,UP,LUCKNOW,M
UPENG00313,THE DEVELOPMENT TIMES,,40281,40281/ 83,KAILASH VERMA,UP,LUCKNOW,M
UPENG01483,LUCKNOW LAW TIMES,,4805,4805/ 60,EASTERN BOOK COMPANY,UP,LUCKNOW,M
UPHIN32908,ANTI-SOCIAL TIMES,,84121,UPHIN/2003/11564,AJAY DAMLA,UP,LUCKNOW,M
UPHIN49070,JANAVEG TIMES,?????? ??????,151962,UPHIN/2020/79407,PAWAN KUMAR SINGH,UP,LUCKNOW,M
UPHIN49230,PRAKHAR LOKSATTA TIMES,????? ???????? ??????,156949,UPHIN/2021/84394,RAJEEV KUMAR SINGH,UP,LUCKNOW,M
UPHIN31079,HINDUSTAN KI MAHAK TIMES,,80262,UPHIN/2002/07705,MIRZA TAUSEEF BEIG,UP,LUCKNOW,M
UPHIN38944,CHAUGAWAN TIMES,????? ???????,99600,UPHIN/2008/27043,SUSHIL KUMAR AWASTHI,UP,LUCKNOW,M
UPHIN51252,KARTAVYAVANI TIMES,,,UR,LAVANYA PANDE,UP,LUCKNOW,M
UPHIN50079,PARAMARTH TIMES,??????? ??????,154731,UPHIN/2022/82176,RAMDHARI,UP,LUCKNOW,M
UPHIN30152,LABOUR TIMES,,80805,UPHIN/2002/08248,UMA SHANKAR MISHRA,UP,LUCKNOW,M
UPHIN27305,STUDENTS TIMES,,6920,6920/ 61,ASHOK KUMAR NIGAM,UP,LUCKNOW,M
UPBIL04160,JHAKKAS TIMES,,124189,UPBIL/2013/51634,ANIL BALLANI,UP,LUCKNOW,M
UPBIL04881,PRESSMEN TIMES,???????? ??????,148907,UPBIL/2018/76352,PRIYA BHATT,UP,LUCKNOW,M
UPHIN46882,NAVTEJ TIMES,????? ??????,139531,UPHIN/2015/66976,ROHIT TIWARI,UP,LUCKNOW,M
UPHIN20295,INTERNATIONAL COMPETITION NEWS BUREAU TIMES,,65643,65643/ 96,SIYARAM VERMA,UP,LUCKNOW,OP
UPHIN31189,DEVARSHIH TIMES,,77541,UPHIN/2001/04984,MANVENDRA MISHRA,UP,LUCKNOW,Q
UPHIN49983,PARIJAAT TIMES,,,,UPENDRA DIXIT,UP,LUCKNOW,Q
UPHIN35020,KAMLAPURI TIMES,???????? ??????,92565,UPHIN/2006/20008,ASHOK KUMAR KAMLAPURI,UP,LUCKNOW,Q
UPHIN31915,SWADESHI HEALTH TIMES,,83663,UPHIN/2003/11106,DR. OMPRAKASH GUPTA,UP,LUCKNOW,Q
UPHIN23299,SHIVAM TIMES,,66266,66266/ 97,RADHEY MOHAN MISHRA,UP,LUCKNOW,W
UPHIN23435,NISHPAKSH MESSAGE TIMES,,65985,65985/ 97,CHAUDHARY MUSHIR AHMED,UP,LUCKNOW,W
UPBIL03963,NAV VANI TIMES,,108879,UPBIL/2010/36322,SANJAY KUMAR AGRAWAL,UP,LUCKNOW,W
UPBIL04199,4U TIMES,,122533,UPBIL/2013/49978,N3 MEDIA PVT. LTD.,UP,LUCKNOW,W
UPURD04218,NISPAKSH RAJDHANI TIMES,,62775,62775/ 95,YASIR BARNI,UP,LUCKNOW,W
UPHIN47122,BUDHE BABA TIMES,???? ???? ??????,139926,UPHIN/2016/67371,AKHILESH KUMAR AWASTHI,UP,LUCKNOW,W
UPHIN47721,RAMSHABAD TIMES,??? ????? ???????,141649,UPHIN/2016/69094,RAM SHABD MISHRA,UP,LUCKNOW,W
UPHIN35735,BRAHMAN UTTHAN TIMES,???????? ?????? ??????,95733,UPHIN/2007/23176,SWETA DIXIT,UP,LUCKNOW,W
UPHIN35891,JUDGEMENT TIMES,??????? ??????,94895,UPHIN/2007/22338,MOHD ASIF,UP,LUCKNOW,W
UPHIN35079,AVADH PUBLIC TIMES,??? ?????? ??????,95722,UPHIN/2008/23165,IBAD ULLAH KHAN,UP,LUCKNOW,W
UPHIN33420,JANSANCHAR TIMES,,86190,UPHIN/2004/13633,PRAMOD KUMAR KASHYAP,UP,LUCKNOW,W
UPHIN33426,NEW GLARE TIMES,???? ?????? ??????,64184,64184/ 96,HIMANSHU BHATNAGAR,UP,LUCKNOW,W
UPHIN44604,SUPER SUN TIMES,???? ?? ??????,127674,UPHIN/2014/55119,DILIP KUMAR TIWARI,UP,LUCKNOW,W
UPHIN06612,MAHILA ABADH TIMES,,51115,51115/ 90,ZAKIYA SULTANA,UP,LUCKNOW,W
UPENG03938,ICNGO TIMES,????????? ??????,131967,UPENG/2014/59412,INDIAN CHAMBER OF NON GOVERNMENT ORAGANIZATION,UP,LUCKNOW,W
UPHIN25569,MUMTAZ TIMES,,70728,70728/ 99,MUMTAZ FATIMA,UP,LUCKNOW,W
UPHIN37564,BAHUJAN SAMAJ TIMES,????? ???? ??????,101052,UPHIN/2009/28495,UMESH KUMAR SHUKLA,UP,LUCKNOW,W
UPHIN47010,RAJHANS TIMES,?????? ??????,139574,UPHIN/2016/67019,SHEKHAR SINGH,UP,LUCKNOW,W
UPHIN20276,JUNG LAHAR TIMES,,68046,68046/ 97,ANIL SHUKAL,UP,LUCKNOW,W
UPMUL00304,MEHSIL E HAYAT TIMES,,64364,64364/ 96,SYED MOHAMMAD AZAM,UP,LUCKNOW,W
UPHIN43028,MAPLES TIMES,,119149,UPHIN/2012/46592,KRISHNA KUMAR VERMA,UP,LUCKNOW,W
UPHIN40844,ANUGYA TIMES,??????? ??????,106575,UPHIN/2010/34018,BHAWANA VERMA,UP,LUCKNOW,W
UPHIN40628,INVESTIGATION TIMES,,113279,UPHIN/2010/40722,SHIVENDRA KUMAR PANDEY,UP,LUCKNOW,W
UPHIN40636,AMAR SHAHEED TIMES,??? ???? ??????,105915,UPHIN/2010/33358,SURESH KUMAR,UP,LUCKNOW,W
UPHIN28104,INDICA TIMES,,79035,UPHIN/2001/06478,M.M.KHAN,UP,LUCKNOW,W
UPHIN50930,RASHTRIYA SASHAKT SAMVAD TIMES,,,UR,GULAMHUSAIN SAYED,UP,LUCKNOW,W
UPHIN15249,LUCKNOW OLYMPIYA TIMES,,59695,59695/ 94,SEEMA HASHMI,UP,LUCKNOW,W
UPHIN29529,MODEL TIMES,,77057,UPHIN/2001/04500,RENU SAHAY,UP,LUCKNOW,W
UPHIN27238,SEVAN DE TIMES,,51867,51867/ 91,ANIL RANA,UP,LUCKNOW,W
UPHIN18557,JAGRUK SAMAJ TIMES,?????? ???? ???????,58624,58624/ 94,KRISHNA GOPAL SWAMI,UP,LUCKNOW,W
UPHIN34597,RASHTRAVASI TIMES,,95726,UPHIN/2008/23169,FAIZAN AHMAD,UP,LUCKNOW,W
UPHIN34168,GREAT HOME TIMES,,87358,UPHIN/2004/14801,R. P. TRIPATHI,UP,LUCKNOW,W
UPHIN36327,UPBHOKTA TIMES,???????? ??????,94674,UPHIN/2007/22117,MINAKSHI PANDEY,UP,LUCKNOW,W
UPHIN36745,PANCHMORCHA TIMES,????????? ??????,95357,UPHIN/2007/22800,RAJEEV JAISWAL,UP,LUCKNOW,W
UPHIN29876,SWARASHTRA TIMES,???????????? ???????,76504,UPHIN/2001/03947,GEETA DUBEY,UP,LUCKNOW,W
UPHIN31510,AMIT TIMES,,83213,UPHIN/2002/10656,TARA SINGH,UP,LUCKNOW,W
UPHIN31560,TOUCHSTONE TIMES,,81178,UPHIN/2002/08621,MOHD. AKRAM ANSARI,UP,LUCKNOW,W
UPHIN32351,MONI TIMES,,84373,UPHIN/2003/11816,MONI,UP,LUCKNOW,W
UPHIN38600,SAPTAHIK NIYAZ TIMES HIND,,55889,55889/ 92,TAUQEER HUSSAIN,UP,LUCKNOW,W
UPHIN22319,THE CUTE TIMES,,64160,64160/ 96,ANSAR UDDIN AMAN,UP,LUCKNOW,W
UPHIN23936,MODI TIMES,,66582,66582/ 97,NEERAJ SAXENA,UP,LUCKNOW,W
UPHIN39894,J.A.D. TIMES,??.?.??. ??????,103313,UPHIN/2009/30756,ANURG MISHRA,UP,LUCKNOW,W
UPHIN40026,MANYAVAR TIMES,??????? ??????,106754,UPHIN/2010/34197,POONAM SINGH,UP,LUCKNOW,W
UPHIN39741,SABIYA MAJID TIMES,????? ???? ??????,102466,UPHIN/2009/29909,MAJID ALI,UP,LUCKNOW,W
UPHIN26905,NIRALA TIMES,,69104,69104/ 98,SANJEEVAN YADAV,UP,LUCKNOW,W
UPHIN26039,ABHA LOK TIMES,,58558,58558/ 94,ANURAG KUMAR SAXENA,UP,LUCKNOW,W
UPHIN28451,THE KALING TIMES,? ????? ??????,78036,UPHIN/2001/05479,REKHA PANDEY,UP,LUCKNOW,W
UPHIN28668,SARTHAK SWADESHI TIMES,,78104,UPHIN/2000/05547,T. TRIVEDI 'SUNIL',UP,LUCKNOW,W
UPHIN20836,NISPAKSH SENANI TIMES,,63660,63660/ 95,REKHA SAXENA,UP,LUCKNOW,W
UPHIN20877,ATMABHAV TIMES,,63885,63885/ 95,SMT. SHILA DEVI,UP,LUCKNOW,W
UPHIN42608,PENINSULA TIMES,,114656,UPHIN/2012/42099,RAZIA SHOEB,UP,LUCKNOW,W
UPHIN49907,ATHARAV UJALA TIMES,,,,DHARMENDRA KUMAR,UP,LUCKNOW,W
UPURD02463,ACHAR-VICHAR TIMES,,56709,56709/ 93,TOUSHIF HUSSAIN,UP,LUCKNOW,W
UPHIN47398,MANSOORI VIKAS TIMES,?????? ????? ??????,139965,UPHIN/2016/67410,AFAQ AHMAD,UP,LUCKNOW,W
UPHIN32635,ASHA TIMES,,86310,UPHIN/2004/13753,ASHA GUPTA,UP,LUCKNOW,W
UPHIN32824,MUNAVVAR TIMES,,88249,UPHIN/2004/15692,MUJAFFAR ALI,UP,LUCKNOW,W
UPHIN35253,ARCHNA TIMES,?????? ???????,91160,UPHIN/2006/18603,ARCHNA RAWAT,UP,LUCKNOW,W
UPHIN35496,OASIS TIMES,????? ??????,92354,UPHIN/2007/19797,NAGESHWAR PRASAD SINGH,UP,LUCKNOW,W
UPHIN49362,SHRI BAL YOGESHWAR TIMES,,,UR,SUNIL YADAV,UP,LUCKNOW,W
UPHIN43380,TIPU TIMES,,123329,UPHIN/2013/50774,KALAM AHMAD,UP,LUCKNOW,W
UPHIN30281,SWARUP TIMES,?????? ??????,78206,UPHIN/2001/05649,CHANDRAVATI MISHRA,UP,LUCKNOW,W
